"구분(1)",구분(2),구분(3),구분(4),2011.01,2011.02,2011.03,2011.04,2011.05,2011.06,2011.07,2011.08,2011.09,2011.10,2011.11,2011.12
"도시대기",서울,중구,서소문동,43,72,65,54,74,44,28,26,30,42,38,46
"도시대기",서울,종로구,효제동,42,71,54,58,72,42,27,26,29,43,38,47
"도시대기",서울,중랑구,면목동,46,79,72,60,74,43,28,27,30,41,37,48
"도시대기",서울,동대문구,용두동,46,78,70,58,255,42,27,28,31,47,42,50
"도시대기",서울,은평구,불광동,44,72,68,56,74,45,28,26,28,40,35,46
"도시대기",서울,마포구,대흥동,50,83,71,58,79,47,29,27,31,45,41,50
"도시대기",서울,영등포구,당산동,47,80,71,59,79,46,29,27,31,46,40,47
"도시대기",서울,동작구,사당동,43,74,60,56,72,47,31,25,27,39,36,41
"도시대기",서울,관악구,신림동,47,82,71,59,74,47,30,30,29,44,39,44
"도시대기",서울,강남구,대치동,48,82,70,60,76,45,29,30,34,47,38,46
"도시대기",서울,금천구,시흥동,37,65,54,50,68,51,31,30,28,35,27,39
"도시대기",서울,강동구,천호동,42,70,62,55,72,41,26,25,28,40,36,46
"도시대기",서울,강북구,번동,36,65,57,51,56,35,26,26,25,33,30,32
"도시대기",서울,성북구,길음동,39,63,56,49,67,39,25,24,27,40,36,43
"도시대기",서울,용산구,한남동,47,78,71,58,76,45,29,28,30,41,38,47
"도시대기",서울,광진구,구의동,47,77,64,56,72,44,27,26,29,42,39,52
"도시대기",서울,성동구,성수동,47,80,70,61,78,49,29,27,32,46,39,47
"도시대기",서울,도봉구,쌍문동,44,70,64,52,70,39,25,25,28,40,37,45
"도시대기",서울,서대문구,남가좌동,47,83,65,56,72,43,26,25,27,40,35,44
"도시대기",서울,구로구,구로동,44,78,69,57,74,44,28,29,29,49,41,45
"도시대기",서울,서초구,반포동,46,80,71,59,75,46,28,27,31,48,43,50
"도시대기",서울,강서구,화곡동,48,78,70,57,76,45,28,28,32,47,44,50
"도시대기",서울,송파구,방이동,46,76,64,57,70,43,26,24,29,44,38,48
"도시대기",서울,양천구,신정동,41,70,57,52,62,47,22,25,25,36,32,40
"도시대기",서울,노원구,상계동,33,60,52,47,61,39,27,28,29,45,38,50
"도시대기",부산,중구,광복동,38,57,57,53,74,49,38,32,29,41,39,38
"도시대기",부산,남구,대연동,35,55,56,58,82,64,62,56,44,47,45,45
"도시대기",부산,사상구,학장동,57,70,73,68,89,65,54,48,43,60,59,60
"도시대기",부산,북구,덕천동,48,63,63,61,66,58,46,40,37,39,38,40
"도시대기",부산,사하구,장림동,62,75,72,65,89,71,61,52,49,72,69,71
"도시대기",부산,부산진구,전포동,38,64,64,67,92,79,39,33,31,42,38,38
"도시대기",부산,연제구,연산동,35,54,56,52,70,44,33,27,29,40,37,40
"도시대기",부산,영도구,태종대,38,57,57,58,73,46,39,35,35,47,43,43
"도시대기",부산,금정구,청룡동,39,68,55,52,74,44,36,29,30,42,39,37
"도시대기",부산,금정구,부곡동,34,54,70,69,93,78,26,22,23,32,30,30
"도시대기",부산,해운대구,좌동,26,41,42,41,57,31,26,22,21,30,28,28
"도시대기",부산,강서구,대저동,43,65,59,59,74,46,34,31,34,50,51,51
"도시대기",부산,강서구,녹산동,39,66,58,61,79,53,44,41,41,48,54,49
"도시대기",부산,기장군,기장읍,24,41,44,42,59,32,25,21,22,28,27,26
"도시대기",부산,기장군,용수리,30,46,54,53,71,54,42,37,32,41,45,38
"도시대기",부산,수영구,광안동,24,40,41,42,61,33,26,22,20,27,24,25
"도시대기",부산,동래구,명장동,36,58,61,59,82,67,65,55,47,54,49,44
"도시대기",부산,동구,수정동,-,-,-,-,-,-,28,22,21,30,27,27
"도시대기",대구,중구,수창동,38,66,56,50,67,42,30,27,28,43,48,43
"도시대기",대구,서구,이현동,49,76,63,61,76,57,44,40,38,57,47,42
"도시대기",대구,남구,대명동,26,57,41,36,49,31,43,33,21,31,35,29
"도시대기",대구,북구,노원동,57,87,76,65,78,60,48,45,45,58,64,59
"도시대기",대구,북구,태전동,32,48,49,46,65,40,28,23,26,33,32,31
"도시대기",대구,동구,신암동,37,50,53,44,55,44,32,33,30,38,45,40
"도시대기",대구,동구,율하동,55,82,73,55,69,46,33,32,38,55,63,64
"도시대기",대구,수성구,만촌동,39,65,55,48,64,47,37,32,32,40,45,44
"도시대기",대구,수성구,지산동,44,71,64,56,73,49,33,31,35,46,50,46
"도시대기",대구,달서구,갈산동,48,63,57,52,62,48,31,-,37,47,50,46
"도시대기",대구,달성군,현풍면,32,52,50,45,65,39,27,30,29,39,39,35
"도시대기",인천,중구,신흥,56,105,77,74,94,56,41,40,43,62,58,59
"도시대기",인천,중구,운서,37,60,61,52,72,36,26,27,33,46,40,39
"도시대기",인천,동구,송림,52,79,59,50,70,59,47,44,47,62,56,61
"도시대기",인천,남동구,구월동,45,76,80,61,86,47,32,34,38,51,46,48
"도시대기",인천,남동구,고잔,48,86,68,63,80,46,34,35,37,53,47,47
"도시대기",인천,남동구,논현,45,77,77,66,84,47,31,32,37,54,48,48
"도시대기",인천,남구,숭의,42,83,63,60,77,41,31,33,34,48,40,39
"도시대기",인천,부평구,부평,45,84,71,64,87,50,34,34,37,54,48,48
"도시대기",인천,서구,연희,53,83,75,72,90,59,49,48,49,67,65,65
"도시대기",인천,서구,석남,43,81,70,65,86,53,36,37,40,55,47,51
"도시대기",인천,서구,검단,54,87,75,65,88,61,43,44,44,61,58,63
"도시대기",인천,서구,원당,-,-,-,-,-,-,-,-,-,-,48,45
"도시대기",인천,계양구,계산,38,61,68,59,86,47,33,31,35,42,35,37
"도시대기",인천,계양구,계양동,51,75,81,68,88,55,37,43,48,-,-,-
"도시대기",인천,강화군,송해,42,69,65,56,72,39,27,29,33,47,44,43
"도시대기",인천,연수구,동춘,50,81,78,68,97,49,37,38,44,59,50,49
"도시대기",광주,동구,서석동,36,62,56,56,75,48,28,26,24,34,38,36
"도시대기",광주,서구,농성동,26,47,45,46,58,33,23,23,26,35,34,30
