"구분(1)",구분(2),구분(3),구분(4),2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12
"도시대기",서울,중구,중구,41,40,41,39,32,33,20,23,21,40,50,49
"도시대기",서울,종로구,종로구,43,42,43,42,34,36,22,23,21,36,44,44
"도시대기",서울,중랑구,중랑구,42,41,45,43,34,38,22,25,19,32,40,42
"도시대기",서울,동대문구,동대문구,39,39,40,39,31,34,20,23,19,30,38,38
"도시대기",서울,은평구,은평구,39,38,46,47,37,37,19,21,18,32,38,39
"도시대기",서울,마포구,마포구,41,37,42,41,32,34,20,22,19,31,38,36
"도시대기",서울,영등포구,영등포구,41,39,42,40,32,36,22,24,20,33,41,39
"도시대기",서울,동작구,동작구,50,48,51,49,39,39,25,27,24,38,44,44
"도시대기",서울,관악구,관악구,43,41,45,43,35,37,23,24,21,33,38,36
"도시대기",서울,강남구,강남구,39,38,41,38,31,34,20,23,18,29,36,37
"도시대기",서울,금천구,금천구,42,41,43,39,31,33,22,25,21,34,43,44
"도시대기",서울,강동구,강동구,47,46,45,44,33,36,20,24,20,36,45,47
"도시대기",서울,강북구,강북구,44,46,46,48,36,39,24,28,22,35,45,46
"도시대기",서울,성북구,성북구,41,40,45,46,36,38,22,22,19,36,45,44
"도시대기",서울,용산구,용산구,42,39,46,45,35,37,21,24,20,34,45,48
"도시대기",서울,광진구,광진구,40,41,46,45,36,35,19,23,18,30,38,38
"도시대기",서울,성동구,성동구,40,40,42,40,33,36,20,23,19,31,38,38
"도시대기",서울,도봉구,도봉구,38,38,41,42,34,37,23,19,13,27,36,38
"도시대기",서울,서대문구,서대문구,41,40,50,50,40,34,15,14,14,30,37,35
"도시대기",서울,구로구,구로구,41,40,53,51,43,35,17,18,19,36,45,44
"도시대기",서울,서초구,서초구,47,48,51,48,42,42,22,21,20,36,45,43
"도시대기",서울,강서구,강서구,53,46,49,45,36,36,21,23,19,36,47,45
"도시대기",서울,송파구,송파구,41,40,43,43,33,38,21,24,20,33,39,38
"도시대기",서울,양천구,양천구,50,46,49,45,36,38,22,25,22,35,48,47
"도시대기",서울,노원구,노원구,38,36,43,46,33,35,20,21,19,33,41,45
"도시대기",부산,중구,광복동,29,31,30,35,30,23,16,39,28,35,34,34
"도시대기",부산,남구,대연동,30,31,32,38,31,26,21,35,26,31,33,33
"도시대기",부산,사상구,학장동,43,43,41,44,36,30,21,33,28,37,41,46
"도시대기",부산,사상구,덕포동,36,36,34,37,34,30,20,30,25,33,35,40
"도시대기",부산,북구,덕천동,36,38,36,39,35,30,20,31,25,32,35,38
"도시대기",부산,북구,화명동,-,-,29,32,28,24,16,26,20,26,27,31
"도시대기",부산,사하구,장림동,40,42,38,42,35,31,22,35,28,36,41,44
"도시대기",부산,사하구,당리동,28,28,27,30,27,24,15,25,19,26,28,31
"도시대기",부산,부산진구,전포동,36,39,35,39,32,27,20,34,23,31,34,37
"도시대기",부산,부산진구,개금동,36,36,33,35,32,26,16,27,22,32,35,38
"도시대기",부산,연제구,연산동,32,37,37*,38,33,27,19,31,23,30,32,33
"도시대기",부산,영도구,태종대,26,29,27,33,26,22,15,28,21,27,27,27
"도시대기",부산,영도구,청학동,-,-,26,30,26,21,13,24,20,25,25,25
"도시대기",부산,금정구,청룡동,29,31,32,36,34,27,18,35*,16*,23,24,26
"도시대기",부산,금정구,부곡동,27,31,32,35,33,28,19,31,24,29,29,30
"도시대기",부산,해운대구,좌동,26,29,30,35,31,26,17,29,24,28,27,24
"도시대기",부산,해운대구,재송동,-,-,29,33,28,23,15,28,21,26,27,29
"도시대기",부산,강서구,대저동,34,36,31,32,26,22,14,25,23,31,32,37
"도시대기",부산,강서구,녹산동,38,42,40,42,37,31,24,37,30,36,37,40
"도시대기",부산,강서구,명지동,-,-,-,-,-,-,-,-,22*,37,38,40
"도시대기",부산,기장군,기장읍,25,28,29,34,30,26,17,30,21,25,25,26
"도시대기",부산,기장군,용수리,31,33,33,36,30,25,16,25,22,27,27,28
"도시대기",부산,수영구,광안동,28,31,33,36,34,28,20,35,24,30,32,33
"도시대기",부산,동래구,명장동,32,36,36,40,36,29,19,30,24,30,32,34
"도시대기",부산,동구,수정동,26,29,34,39,36,33,24,39,27,31,31,33
"도시대기",부산,서구,대신동,36,37,35,40,37,30,22,31,27,32,33,35
"도시대기",대구,중구,수창동,35,37,39,38,40,36,22,24,24,32,40,38
"도시대기",대구,서구,이현동,39,42,45,42,41,34,23,27,27,36,42,36
"도시대기",대구,남구,대명동,39,39,39,39,39,34,20,23,24,34,42,41
"도시대기",대구,북구,노원동,38,38,39,40,41,42,28,31,30,36,44,35**
"도시대기",대구,북구,태전동,38,37,38,39,37,35,22,28,24,30,36,36
