경기도 오산시,76.0,65.0,77.0,50.0,54.0,26.0,27.0,28.0,24.0,31.0,44.0,41.0,경기도,오산시
경기도 용인시,33.166666666666664,19.5,31.833333333333332,21.333333333333332,56.0,32.0,26.833333333333332,28.5,24.0,33.666666666666664,47.333333333333336,50.166666666666664,경기도,용인시
경기도 의왕시,71.0,61.0,72.0,41.5,50.5,29.0,27.0,28.0,25.0,33.0,44.5,46.0,경기도,의왕시
경기도 의정부시,73.0,54.5,64.5,38.5,50.5,31.5,29.5,26.5,22.5,34.5,44.5,45.0,경기도,의정부시
경기도 이천시,38.5,67.5,73.0,46.0,57.0,34.0,24.0,24.0,21.0,35.0,46.0,47.5,경기도,이천시
경기도 파주시,76.5,59.5,71.5,45.0,61.0,31.5,30.5,30.5,29.5,45.0,53.5,50.0,경기도,파주시
경기도 평택시,80.5,69.75,85.0,56.0,67.0,39.5,34.25,33.5,33.25,43.0,49.75,47.0,경기도,평택시
경기도 포천시,85.0,67.5,69.5,40.0,47.0,26.0,27.0,26.5,23.0,34.5,52.0,56.0,경기도,포천시
경기도 하남시,88.0,75.0,78.0,39.0,49.0,25.0,24.0,25.0,18.0,27.0,43.0,43.0,경기도,하남시
경기도 화성시,70.4,61.0,75.6,47.6,59.0,34.0,33.0,30.8,28.6,38.6,47.2,46.4,경기도,화성시
경상남도 거제시,39.0,43.0,43.0,36.0,45.0,31.0,26.0,31.0,30.0,32.0,36.0,29.0,경상남도,거제시
경상남도 거창군,50.0,56.0,60.0,41.0,45.0,35.0,26.0,28.0,24.0,30.0,40.0,37.0,경상남도,거창군
경상남도 고성군,46.0,50.0,50.0,40.0,46.0,36.0,28.0,35.0,30.0,32.0,39.0,33.0,경상남도,고성군
경상남도 김해시,39.5,39.25,38.5,30.5,35.0,24.5,21.75,25.0,19.75,22.5,37.75,36.5,경상남도,김해시
경상남도 남해군,45.0,50.0,51.0,38.0,44.0,35.0,25.0,29.0,27.0,28.0,35.0,30.0,경상남도,남해군
경상남도 밀양시,49.0,50.0,50.0,40.0,46.0,37.0,30.0,30.0,23.0,26.0,37.0,33.0,경상남도,밀양시
경상남도 사천시,43.0,44.0,42.0,32.0,37.0,30.0,22.0,26.0,22.0,25.0,35.0,34.0,경상남도,사천시
경상남도 산청군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,25.0,경상남도,산청군
경상남도 양산시,50.0,52.0,53.5,45.0,51.5,39.5,32.0,33.5,28.0,32.5,38.0,35.0,경상남도,양산시
경상남도 의령군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,27.0,경상남도,의령군
경상남도 진주시,45.333333333333336,48.0,50.0,41.333333333333336,47.666666666666664,39.666666666666664,30.333333333333332,32.666666666666664,27.666666666666668,28.666666666666668,38.333333333333336,33.0,경상남도,진주시
경상남도 창녕군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,33.0,경상남도,창녕군
경상남도 창원시,41.44444444444444,41.44444444444444,44.666666666666664,36.888888888888886,43.111111111111114,32.888888888888886,26.555555555555557,30.11111111111111,25.444444444444443,28.0,38.111111111111114,34.22222222222222,경상남도,창원시
경상남도 통영시,48.0,53.0,53.0,42.0,50.0,39.0,30.0,36.0,29.0,32.0,37.0,31.0,경상남도,통영시
경상남도 하동군,38.0,52.0,47.0,36.0,42.0,42.0,0.0,0.0,0.0,19.0,27.0,27.0,경상남도,하동군
경상남도 함안군,50.0,50.0,47.0,38.0,42.0,35.0,28.0,30.0,30.0,34.0,42.0,37.0,경상남도,함안군
경상남도 함양군,47.0,52.0,57.0,37.0,43.0,33.0,23.0,24.0,20.0,27.0,36.0,30.0,경상남도,함양군
경상남도 합천군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,26.0,경상남도,합천군
경상북도 경산시,64.0,60.0,59.0,44.0,48.0,37.0,31.0,33.0,23.0,27.0,41.0,45.0,경상북도,경산시
경상북도 경주시,12.5,11.75,11.75,9.75,11.75,8.0,6.0,6.5,5.5,6.75,9.75,23.25,경상북도,경주시
경상북도 고령군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,31.0,31.0,경상북도,고령군
경상북도 구미시,75.75,71.25,72.25,49.75,53.25,37.75,33.5,32.75,28.75,32.25,44.75,47.5,경상북도,구미시
경상북도 김천시,37.0,71.0,71.5,43.5,41.0,31.0,28.0,25.0,24.0,30.5,41.0,43.0,경상북도,김천시
경상북도 봉화군,0.0,0.0,0.0,0.0,29.0,18.0,18.0,20.0,13.0,17.0,21.0,22.0,경상북도,봉화군
경상북도 상주시,55.0,54.0,62.0,44.0,48.0,30.0,25.0,25.0,22.0,30.0,45.0,40.0,경상북도,상주시
경상북도 안동시,0.0,46.0,48.0,37.0,44.0,29.0,26.0,25.0,19.0,26.0,36.0,39.0,경상북도,안동시
경상북도 영주시,49.0,42.0,41.0,28.0,31.0,19.0,16.5,17.0,15.5,23.5,32.0,33.0,경상북도,영주시
경상북도 영천시,58.0,52.0,52.0,40.0,47.0,31.0,23.0,25.0,23.0,30.0,45.0,44.0,경상북도,영천시
경상북도 울릉군,0.0,0.0,0.0,0.0,0.0,0.0,30.0,24.0,20.0,26.0,26.0,23.0,경상북도,울릉군
경상북도 울진군,0.0,34.0,43.0,32.0,37.0,22.0,24.0,24.0,18.0,24.0,27.0,26.0,경상북도,울진군
경상북도 칠곡군,56.0,51.0,51.0,37.0,40.0,29.0,24.0,26.0,24.0,27.0,39.0,38.0,경상북도,칠곡군
경상북도 포항시,29.5,28.5,32.375,26.5,30.75,22.625,18.375,29.25,26.75,33.375,42.25,38.75,경상북도,포항시
광주광역시 광산구,46.5,50.0,53.5,36.5,44.5,34.0,24.5,29.5,24.5,32.0,39.5,31.5,광주광역시,광산구
광주광역시 남구,58.0,61.0,68.0,47.0,54.0,45.0,32.0,35.0,32.0,38.0,48.0,41.0,광주광역시,남구
광주광역시 동구,57.0,61.0,67.0,46.0,51.0,41.0,26.0,30.0,26.0,34.0,43.0,30.0,광주광역시,동구
광주광역시 북구,52.5,57.0,67.0,45.5,53.0,43.5,31.5,32.5,27.5,36.5,42.0,31.0,광주광역시,북구
광주광역시 서구,55.0,60.0,68.0,47.0,51.0,40.0,30.0,31.0,27.0,35.0,43.0,34.0,광주광역시,서구
대구광역시 남구,59.0,55.0,54.0,39.0,45.0,30.0,22.0,23.0,21.0,26.0,44.0,45.0,대구광역시,남구
대구광역시 달서구,52.5,52.0,51.0,38.5,44.0,33.0,25.0,13.0,11.5,25.0,37.0,38.5,대구광역시,달서구
대구광역시 달성군,29.5,55.0,54.0,41.0,47.5,35.5,28.5,27.5,26.5,28.0,40.0,35.5,대구광역시,달성군
대구광역시 동구,57.0,54.5,53.5,41.5,45.5,31.5,27.5,27.5,23.5,27.5,40.5,43.5,대구광역시,동구
대구광역시 북구,60.0,56.0,57.5,44.0,49.0,35.0,29.0,29.5,27.0,30.5,42.5,41.5,대구광역시,북구
대구광역시 서구,62.0,56.0,61.0,44.0,51.0,35.0,28.0,28.0,25.0,30.0,47.0,47.0,대구광역시,서구
대구광역시 수성구,56.0,55.333333333333336,52.333333333333336,37.666666666666664,41.666666666666664,29.666666666666668,23.666666666666668,24.0,20.333333333333332,26.333333333333332,39.0,41.666666666666664,대구광역시,수성구
대구광역시 중구,60.0,54.0,55.0,40.0,48.0,29.0,23.0,24.0,20.0,26.0,40.0,40.0,대구광역시,중구
대전광역시 대덕구,78.5,71.5,76.5,45.5,50.5,32.0,24.5,24.5,22.5,33.5,46.5,44.0,대전광역시,대덕구
대전광역시 동구,64.0,60.5,64.5,38.0,41.0,29.0,22.0,23.0,21.5,25.5,39.0,36.5,대전광역시,동구
대전광역시 서구,55.5,54.0,61.5,35.5,46.0,31.5,26.5,29.0,22.0,28.5,42.0,37.0,대전광역시,서구
대전광역시 유성구,68.66666666666667,63.333333333333336,70.33333333333333,41.666666666666664,47.666666666666664,28.333333333333332,19.333333333333332,23.666666666666668,22.0,29.0,44.666666666666664,44.333333333333336,대전광역시,유성구
대전광역시 중구,60.0,58.0,60.0,36.0,45.0,31.0,27.0,29.0,21.0,26.0,40.0,37.0,대전광역시,중구
부산광역시 강서구,54.5,53.5,53.5,42.5,53.0,36.5,28.5,33.0,27.0,30.0,37.5,40.5,부산광역시,강서구
부산광역시 금정구,43.5,46.0,47.0,38.0,43.5,30.5,25.5,29.0,24.0,25.5,31.0,30.5,부산광역시,금정구
부산광역시 기장군,40.0,44.0,46.0,36.0,41.0,28.0,24.0,27.0,23.5,27.0,31.5,28.5,부산광역시,기장군
부산광역시 남구,43.0,42.0,45.0,36.0,47.0,31.0,27.0,31.0,24.0,26.0,33.0,31.0,부산광역시,남구
부산광역시 동구,38.0,37.0,40.0,32.0,41.0,31.0,27.0,28.0,22.0,22.0,29.0,28.0,부산광역시,동구
부산광역시 동래구,48.0,48.0,49.0,41.0,50.0,33.0,29.0,33.0,26.0,29.0,35.0,37.0,부산광역시,동래구
부산광역시 부산진구,25.5,25.5,33.5,24.5,25.5,14.5,24.0,28.0,22.5,26.5,37.0,40.5,부산광역시,부산진구
부산광역시 북구,53.0,51.0,54.0,48.0,36.0,29.0,28.0,30.0,24.0,28.0,37.0,40.0,부산광역시,북구
부산광역시 사상구,57.0,52.0,56.0,43.0,51.5,33.5,27.5,30.0,24.0,28.0,39.0,44.5,부산광역시,사상구
부산광역시 사하구,31.0,27.5,27.0,21.0,27.5,18.0,25.0,27.5,22.0,26.5,36.5,38.5,부산광역시,사하구
부산광역시 서구,51.0,50.0,50.0,39.0,47.0,32.0,29.0,31.0,25.0,28.0,38.0,37.0,부산광역시,서구
부산광역시 수영구,44.0,44.0,47.0,41.0,51.0,35.0,29.0,32.0,25.0,24.0,34.0,31.0,부산광역시,수영구
부산광역시 연제구,44.0,46.0,48.0,40.0,48.0,33.0,28.0,29.0,25.0,28.0,35.0,37.0,부산광역시,연제구
부산광역시 영도구,48.0,54.0,62.0,45.0,37.0,27.0,21.0,27.0,21.0,23.0,31.0,26.0,부산광역시,영도구
부산광역시 중구,51.0,53.0,55.0,41.0,51.0,34.0,28.0,32.0,27.0,26.0,34.0,30.0,부산광역시,중구
부산광역시 해운대구,41.0,41.0,44.0,35.0,43.0,28.0,25.0,27.0,22.0,24.0,30.0,27.0,부산광역시,해운대구
서울특별시 강남구,61.0,54.0,64.0,34.0,43.0,24.0,29.0,29.0,24.0,33.0,44.0,43.0,서울특별시,강남구
서울특별시 강동구,65.0,58.0,67.0,37.0,47.0,26.0,26.0,22.0,19.0,34.0,54.0,48.0,서울특별시,강동구
서울특별시 강북구,71.0,62.0,73.0,39.0,52.0,30.0,31.0,32.0,26.0,36.0,41.0,46.0,서울특별시,강북구
서울특별시 강서구,76.0,65.0,79.0,42.0,53.0,27.0,28.0,27.0,24.0,36.0,48.0,52.0,서울특별시,강서구
서울특별시 관악구,72.0,63.0,76.0,48.0,62.0,35.0,26.0,24.0,0.0,45.0,44.0,43.0,서울특별시,관악구
서울특별시 광진구,65.0,55.0,69.0,43.0,57.0,32.0,27.0,28.0,24.0,34.0,40.0,37.0,서울특별시,광진구
서울특별시 구로구,67.0,56.0,72.0,46.0,61.0,31.0,19.0,22.0,19.0,27.0,42.0,40.0,서울특별시,구로구
서울특별시 금천구,64.0,57.0,66.0,38.0,45.0,25.0,25.0,24.0,19.0,28.0,35.0,36.0,서울특별시,금천구
서울특별시 노원구,68.0,58.0,67.0,37.0,48.0,26.0,27.0,26.0,21.0,28.0,35.0,38.0,서울특별시,노원구
서울특별시 도봉구,62.0,52.0,65.0,38.0,53.0,29.0,23.0,20.0,17.0,25.0,32.0,38.0,서울특별시,도봉구
서울특별시 동대문구,61.0,54.0,63.0,33.0,42.0,22.0,22.0,21.0,16.0,43.0,42.0,43.0,서울특별시,동대문구
서울특별시 동작구,64.0,59.0,68.0,39.0,48.0,29.0,30.0,30.0,29.0,35.0,44.0,46.0,서울특별시,동작구
서울특별시 마포구,73.0,61.0,77.0,50.0,65.0,36.0,25.0,23.0,16.0,43.0,41.0,40.0,서울특별시,마포구
서울특별시 서대문구,66.0,55.0,69.0,44.0,59.0,30.0,24.0,23.0,20.0,28.0,34.0,40.0,서울특별시,서대문구
서울특별시 서초구,63.0,54.0,74.0,49.0,62.0,32.0,24.0,23.0,19.0,29.0,47.0,47.0,서울특별시,서초구
서울특별시 성동구,75.0,66.0,80.0,46.0,55.0,34.0,31.0,25.0,22.0,29.0,38.0,38.0,서울특별시,성동구
서울특별시 성북구,64.0,55.0,65.0,42.0,58.0,30.0,23.0,26.0,29.0,40.0,47.0,43.0,서울특별시,성북구
서울특별시 송파구,69.0,56.0,67.0,43.0,54.0,31.0,23.0,21.0,19.0,29.0,36.0,36.0,서울특별시,송파구
서울특별시 양천구,73.0,64.0,80.0,44.0,56.0,30.0,32.0,31.0,27.0,39.0,49.0,49.0,서울특별시,양천구
서울특별시 영등포구,70.0,60.0,76.0,52.0,64.0,37.0,26.0,24.0,22.0,30.0,36.0,35.0,서울특별시,영등포구
서울특별시 용산구,54.0,49.0,59.0,31.0,41.0,20.0,21.0,23.0,17.0,23.0,32.0,37.0,서울특별시,용산구
서울특별시 은평구,64.0,57.0,70.0,44.0,57.0,31.0,26.0,26.0,22.0,29.0,37.0,40.0,서울특별시,은평구
서울특별시 종로구,60.0,51.0,61.0,35.0,44.0,24.0,25.0,24.0,20.0,27.0,37.0,42.0,서울특별시,종로구
서울특별시 중구,60.0,53.0,62.0,35.0,44.0,23.0,26.0,24.0,20.0,27.0,36.0,40.0,서울특별시,중구
서울특별시 중랑구,58.0,51.0,60.0,32.0,42.0,22.0,22.0,21.0,14.0,45.0,40.0,42.0,서울특별시,중랑구
세종특별자치시 세종특별자치시,70.0,64.5,70.5,40.25,50.75,33.75,22.75,26.75,23.25,32.75,44.75,46.5,세종특별자치시,세종특별자치시
울산광역시 남구,44.833333333333336,46.166666666666664,48.833333333333336,41.666666666666664,50.0,34.666666666666664,28.5,30.0,24.5,25.5,31.833333333333332,31.666666666666668,울산광역시,남구
울산광역시 동구,42.5,42.0,46.0,37.0,47.5,31.0,31.5,31.5,25.0,26.0,31.0,27.5,울산광역시,동구
울산광역시 북구,50.0,49.0,50.0,41.0,49.0,33.0,29.5,30.0,27.5,31.5,41.0,39.0,울산광역시,북구
울산광역시 울주군,45.5,47.25,50.25,40.75,48.75,33.75,30.0,30.5,27.5,29.5,36.0,36.25,울산광역시,울주군
울산광역시 중구,42.0,43.5,46.0,38.5,46.0,33.5,27.5,30.0,23.0,24.0,32.0,31.0,울산광역시,중구
인천광역시 강화군,33.5,28.5,33.5,21.5,26.0,15.0,15.5,16.0,16.0,40.0,41.5,41.0,인천광역시,강화군
인천광역시 계양구,60.0,51.0,69.0,46.0,59.0,29.0,30.0,28.0,26.0,35.0,39.0,41.0,인천광역시,계양구
인천광역시 남구,61.0,57.0,67.0,41.0,48.0,28.0,29.0,29.0,26.0,0.0,0.0,0.0,인천광역시,남구
인천광역시 남동구,44.0,65.66666666666667,68.66666666666667,43.333333333333336,51.0,29.333333333333332,30.333333333333332,30.0,27.666666666666668,33.666666666666664,39.333333333333336,39.666666666666664,인천광역시,남동구
인천광역시 동구,71.0,64.0,74.0,47.0,58.0,32.0,33.0,35.0,33.0,37.0,46.0,45.0,인천광역시,동구
인천광역시 미추홀구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,45.0,44.0,인천광역시,미추홀구
인천광역시 부평구,57.0,52.0,64.0,41.0,51.0,28.0,31.0,29.0,26.0,33.0,41.0,44.0,인천광역시,부평구
인천광역시 서구,60.8,53.0,65.4,41.6,51.8,29.6,25.8,31.4,27.6,36.2,42.6,41.2,인천광역시,서구
인천광역시 연수구,58.5,53.5,65.0,41.0,47.0,28.5,15.5,29.0,27.5,34.5,39.5,39.0,인천광역시,연수구
인천광역시 중구,39.0,35.333333333333336,43.666666666666664,28.666666666666668,33.333333333333336,17.333333333333332,18.0,19.0,26.0,34.333333333333336,38.333333333333336,35.333333333333336,인천광역시,중구
전라남도 강진군,0.0,0.0,0.0,0.0,0.0,28.0,23.0,28.0,22.0,25.0,28.0,26.0,전라남도,강진군
전라남도 고흥군,0.0,0.0,33.0,30.0,38.0,27.0,19.0,23.0,20.0,25.0,33.0,26.0,전라남도,고흥군
전라남도 곡성군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.0,41.0,34.0,전라남도,곡성군
전라남도 광양시,28.5,45.5,44.0,33.0,39.5,33.0,23.25,25.0,20.75,21.25,31.25,26.25,전라남도,광양시
전라남도 구례군,0.0,0.0,0.0,0.0,0.0,0.0,22.0,29.0,24.0,27.0,36.0,33.0,전라남도,구례군
전라남도 나주시,39.0,44.0,56.0,41.0,45.0,40.0,23.0,25.0,18.0,25.0,34.0,27.0,전라남도,나주시
전라남도 담양군,55.0,58.0,63.0,37.0,42.0,42.0,31.0,26.0,21.0,27.0,39.0,27.0,전라남도,담양군
전라남도 목포시,50.0,54.5,63.0,38.0,50.0,32.0,28.5,33.0,27.5,34.0,39.0,32.0,전라남도,목포시
전라남도 무안군,0.0,0.0,43.0,37.0,48.0,39.0,31.0,34.0,33.0,43.0,44.0,35.0,전라남도,무안군
전라남도 보성군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,26.0,38.0,33.0,전라남도,보성군
전라남도 순천시,40.2,45.2,43.0,31.2,38.0,28.8,20.6,28.6,21.4,22.0,34.2,27.0,전라남도,순천시
전라남도 신안군,0.0,0.0,41.0,32.0,42.0,23.0,13.0,37.0,17.0,26.0,30.0,23.0,전라남도,신안군
전라남도 여수시,39.875,44.875,42.25,31.125,39.25,29.75,23.0,27.25,23.25,24.375,34.25,25.875,전라남도,여수시
전라남도 영광군,50.0,52.0,64.0,42.0,47.0,34.0,23.0,27.0,24.0,36.0,41.0,34.0,전라남도,영광군
전라남도 영암군,47.0,49.0,59.0,37.0,46.0,31.0,33.0,36.0,28.0,35.0,42.0,41.0,전라남도,영암군
전라남도 완도군,0.0,46.0,48.0,31.0,41.0,26.0,20.0,24.0,20.0,25.0,34.0,23.0,전라남도,완도군
전라남도 장성군,50.0,52.0,58.0,41.0,45.0,33.0,20.0,20.0,21.0,31.0,39.0,34.0,전라남도,장성군
전라남도 장흥군,39.0,43.0,45.0,26.0,34.0,31.0,20.0,31.0,21.0,28.0,34.0,28.0,전라남도,장흥군
전라남도 진도군,0.0,43.0,46.0,30.0,40.0,26.0,20.0,24.0,21.0,29.0,33.0,26.0,전라남도,진도군
전라남도 함평군,0.0,48.0,54.0,33.0,42.0,31.0,22.0,25.0,21.0,32.0,39.0,36.0,전라남도,함평군
전라남도 해남군,40.0,43.0,52.0,34.0,45.0,35.0,23.0,27.0,23.0,32.0,35.0,28.0,전라남도,해남군
전라남도 화순군,0.0,0.0,50.0,36.0,42.0,33.0,22.0,24.0,20.0,27.0,33.0,26.0,전라남도,화순군
전라북도 고창군,60.5,63.0,69.0,44.0,49.5,35.0,27.5,29.0,26.5,31.5,36.0,32.5,전라북도,고창군
전라북도 군산시,60.0,61.333333333333336,72.0,45.0,60.666666666666664,37.333333333333336,27.666666666666668,30.0,28.0,40.0,49.333333333333336,40.666666666666664,전라북도,군산시
전라북도 김제시,61.0,62.0,70.0,46.0,54.0,42.0,29.0,30.0,27.0,39.0,46.0,39.0,전라북도,김제시
전라북도 남원시,62.0,67.0,67.0,46.0,50.0,37.0,21.0,25.0,21.0,23.0,33.0,29.0,전라북도,남원시
전라북도 무주군,49.0,49.0,51.0,31.0,35.0,26.0,18.0,18.0,17.0,19.0,27.0,27.0,전라북도,무주군
전라북도 부안군,61.0,61.0,73.0,46.0,59.0,41.0,33.0,35.0,32.0,40.0,42.0,33.0,전라북도,부안군
전라북도 순창군,49.0,55.0,57.0,36.0,41.0,30.0,21.0,28.0,26.0,29.0,35.0,33.0,전라북도,순창군
전라북도 완주군,60.0,60.0,65.0,43.0,48.0,37.0,25.0,24.0,21.0,28.0,39.0,35.0,전라북도,완주군
전라북도 익산시,71.66666666666667,68.33333333333333,76.0,50.0,57.333333333333336,40.666666666666664,28.333333333333332,29.333333333333332,27.666666666666668,40.333333333333336,50.333333333333336,36.333333333333336,전라북도,익산시
전라북도 임실군,28.0,30.0,31.5,20.5,22.0,18.5,11.5,12.0,9.0,11.5,18.0,16.5,전라북도,임실군
전라북도 장수군,52.0,55.0,59.0,39.0,40.0,28.0,14.0,26.0,30.0,36.0,51.0,46.0,전라북도,장수군
전라북도 전주시,66.0,67.5,71.75,47.0,50.25,42.0,26.75,31.5,29.25,39.0,48.25,38.5,전라북도,전주시
전라북도 정읍시,56.5,59.0,65.0,41.0,46.0,41.0,31.0,32.5,29.0,35.0,39.0,32.0,전라북도,정읍시
전라북도 진안군,55.0,55.0,62.0,39.0,41.0,37.0,24.0,24.0,19.0,24.0,38.0,33.0,전라북도,진안군
제주특별자치도 서귀포시,24.0,28.75,35.0,25.75,29.75,21.25,18.25,22.25,16.75,23.0,28.25,26.0,제주특별자치도,서귀포시
제주특별자치도 제주시,39.0,46.5,55.5,43.0,47.5,33.5,27.5,30.0,28.5,34.5,44.0,33.0,제주특별자치도,제주시
충청남도 계룡시,57.0,51.0,60.0,36.0,46.0,29.0,22.0,24.0,21.0,27.0,41.0,38.0,충청남도,계룡시
충청남도 공주시,60.0,57.0,64.0,41.0,52.0,37.0,26.0,24.0,22.0,31.0,39.0,40.0,충청남도,공주시
충청남도 금산군,55.0,50.0,58.0,36.0,39.0,30.0,18.0,21.0,24.0,36.0,51.0,49.0,충청남도,금산군
충청남도 논산시,65.0,64.0,70.0,39.0,50.0,35.0,26.0,29.0,26.0,34.0,46.0,42.0,충청남도,논산시
충청남도 당진시,75.5,70.0,88.0,58.5,70.0,43.5,30.5,32.0,32.0,47.5,53.5,51.5,충청남도,당진시
충청남도 보령시,55.0,50.5,57.0,35.5,48.0,29.0,20.5,25.0,23.5,36.0,43.0,39.0,충청남도,보령시
충청남도 부여군,55.0,54.0,56.0,34.0,48.0,31.0,26.0,28.0,24.0,32.0,43.0,40.0,충청남도,부여군
