부산광역시 강서구,부산광역시 금정구,부산광역시 기장군,부산광역시 남구,부산광역시 동구,부산광역시 동래구,부산광역시 부산진구,부산광역시 북구,부산광역시 사상구,부산광역시 사하구,부산광역시 서구,부산광역시 수영구,부산광역시 연제구,부산광역시 영도구,부산광역시 중구,부산광역시 해운대구,p_ks,p_gjj,p_kj,p_nam,p_dong,p_dr,pred_jin,p_buk,p_ss,p_sh,p_seo,p_sy,p_yj,p_yd,p_jung,p_hae
0.3114754098360656,0.46715328456444133,0.3369565217391304,0.24444444444444444,0.3192488263380282,0.4950495049504951,0.23622047244094488,0.49494949494949503,0.3107344632553864,0.22784810126582275,0.171875,0.4925373134328358,0.4347826086956522,0.19463087248322147,0.3793103448275862,0.3146067415730337,0.5739130434782609,0.5373134328012921,0.5138539042821159,0.46762589928057563,0.5814234017516199,0.6538461538461539,0.66289592760181,0.6708333332746875,0.5213776721568514,0.45723172634188014,0.45987654330332645,0.56317689541657,0.4978723403831598,0.5531453361776012,0.5993150684958951,0.5083532219570406
0.3565573770491804,0.3722627736954553,0.3695652173913043,0.23333333333333336,0.24413145535211267,0.44554455445544555,0.14173228346456693,0.5151515151515151,0.38418079087877044,0.24050632911392403,0.203125,0.5074626865671642,0.30434782608695654,0.19463087248322147,0.3275862068965517,0.34831460674157305,0.4966183574879227,0.5306799337958219,0.48614609571788414,0.40767386091127106,0.4873341375784842,0.6131221719457014,0.5248868778280543,0.65000000002625,0.48693586695290597,0.4183514773836289,0.40432098774468445,0.5415162455953552,0.45531914881231333,0.5075921908453281,0.4726027396611465,0.4510739856801909
0.4221311475409837,0.394160583912835,0.3695652173913043,0.37777777777777777,0.36150234746478876,0.38613861386138615,0.25984251968503935,0.4040404040404041,0.3785310734214306,0.2658227848101266,0.3125,0.5373134328358209,0.32608695652173914,0.18120805369127516,0.3620689655172414,0.38202247191011235,0.4338164251207729,0.5024875621519269,0.46599496221662473,0.328537170263789,0.3968636912581613,0.579185520361991,0.4321266968325792,0.65000000002625,0.47624703084775816,0.3654743390318226,0.35185185181584355,0.5667870035757014,0.41276595749678596,0.45770065063273746,0.4280821918532323,0.4105011933174224
0.4508196721311476,0.4014598539123022,0.34782608695652173,0.3888888888888889,0.28169014084507044,0.3564356435643565,0.30708661417322836,0.5757575757575758,0.3954802259629417,0.2784810126582279,0.34375,0.373134328358209,0.4347826086956522,0.2348993288590604,0.396551724137931,0.41573033707865165,0.40289855072463765,0.46600331687557245,0.4307304785894207,0.30695443645083936,0.36550060307982213,0.5067873303167422,0.43438914027149317,0.6541666665259375,0.4513064134115978,0.3421461897315219,0.32716049385150886,0.5884476533969164,0.4085106382631056,0.4316702818714386,0.417808219250563,0.39379474940334125
0.43442622950819676,0.43795620434759447,0.32608695652173914,0.4222222222222222,0.323943661971831,0.5445544554455445,0.45669291338582674,0.5757575757575758,0.3107344632553864,0.23417721518987342,0.375,0.26865671641791045,0.4565217391304348,0.2483221476510067,0.44827586206896547,0.48314606741573035,0.42222222222222217,0.44610281936164947,0.41309823677581864,0.3189448441247003,0.3401688781101317,0.4547511312217195,0.35294117647058826,0.6312500000276563,0.4216152019846566,0.3203732503223662,0.32716049385150886,0.5703971119514395,0.3957446808173835,0.4251626896811138,0.424657534250516,0.3914081145584725
0.39754098360655743,0.46715328456444133,0.48913043478260876,0.39999999999999997,0.2018779342253521,0.4158415841584159,0.39370078740157477,0.43434343434343436,0.3446327683384085,0.23417721518987342,0.421875,0.2985074626865672,0.4347826086956522,0.22818791946308722,0.5172413793103449,0.48314606741573035,0.44830917874396137,0.4328358208531968,0.37783375314861467,0.3309352517985612,0.34740651381575754,0.47285067873303166,0.38009049773755654,0.58333333328125,0.4085510689910066,0.3048211508510409,0.3456790123710562,0.5523465705059626,0.4042553190294251,0.40780911068045045,0.45547945205852414,0.4009546539379475
0.36885245901639346,0.4306569343481273,0.46739130434782605,0.4222222222222222,0.26291079816901414,0.4257425742574258,0.36220472440944884,0.43434343434343436,0.3163841807127262,0.23417721518987342,0.375,0.2985074626865672,0.32608695652173914,0.22147651006711408,0.27586206896551724,0.44943820224719094,0.4685990338164251,0.4328358208531968,0.41309823677581864,0.3645083932853717,0.31724969849627715,0.4547511312217195,0.4253393665158371,0.5708333332821875,0.40973871732836925,0.30637636074218577,0.38580246922513717,0.5054151624877947,0.38297872337166144,0.41648590018078213,0.4349315068531854,0.43675417661097854
0.430327868852459,0.4160583941302147,0.42391304347826086,0.24444444444444444,0.29107981225352114,0.40594059405940597,0.2834645669291339,0.38383838383838387,0.3163841807127262,0.25316455696202533,0.328125,0.22388059701492538,0.4565217391304348,0.476510067114094,0.22413793103448276,0.38202247191011235,0.47149758454106283,0.44610281936164947,0.4357682619647355,0.4052757793764989,0.3220747888460671,0.45022624434389147,0.48868778280542985,0.5437500000342188,0.39548693578358,0.30948678071110103,0.4104938271894718,0.4368231046484119,0.41276595749678596,0.5075921908453281,0.4143835616478467,0.45823389021479705
0.3237704918032787,0.35036496347807555,0.4130434782608695,0.35555555555555557,0.26760563380281693,0.39603960396039606,0.3700787401574803,0.41414141414141414,0.33333333325423725,0.25316455696202533,0.296875,0.28358208955223885,0.4782608695652174,0.26174496644295303,0.3620689655172414,0.41573033707865165,0.47342995169082125,0.45107794374013027,0.4483627204030226,0.37649880095923266,0.3039806995820025,0.4547511312217195,0.4954751131221719,0.5458333332840625,0.3859857482295716,0.30637636074218577,0.4074074073744855,0.3754512635605052,0.44255319136659127,0.5336225596066271,0.4143835616478467,0.45823389021479705
0.3483606557377049,0.3138686130427833,0.42391304347826086,0.4555555555555556,0.2112676056338028,0.306930693069307,0.3858267716535433,0.31313131313131315,0.35028248579574833,0.25316455696202533,0.234375,0.2985074626865672,0.3695652173913043,0.2348993288590604,0.43103448275862066,0.41573033707865165,0.4434782608695652,0.43946932010742307,0.4634760705289672,0.36930455635491616,0.30036188172918965,0.4638009049773756,0.5135746606334842,0.49166666653812496,0.3764845604617865,0.30015552099098075,0.38580246922513717,0.35740072211502827,0.4297872339208692,0.5336225596066271,0.42123287664779974,0.45823389021479705
0.3565573770491804,0.32846715326069587,0.3152173913043478,0.3888888888888889,0.18309859154929578,0.28712871287128716,0.3858267716535433,0.36363636363636365,0.24858757054668196,0.2658227848101266,0.21875,0.2985074626865672,0.32608695652173914,0.24161073825503357,0.3620689655172414,0.3595505617977528,0.4231884057971015,0.4112769487122844,0.48614609571788414,0.37649880095923266,0.27141133890668634,0.4095022624434389,0.4932126696832579,0.44791666654140627,0.3634204274681367,0.30793157081995604,0.35493827163082986,0.3646209386498977,0.4042553190294251,0.5314533622966201,0.4041095890451773,0.4439140811455848
0.36475409836065575,0.24817518239064418,0.24999999999999997,0.39999999999999997,0.17370892014084507,0.33663366336633666,0.49606299212598426,0.24242424242424243,0.30508474579804656,0.22784810126582275,0.21875,0.22388059701492538,0.34782608695652173,0.2348993288590604,0.3103448275862069,0.43820224719101125,0.41352657004830917,0.37976782756565436,0.4458438287153653,0.3741007194244605,0.26658624855689633,0.38009049773755654,0.49095022624434387,0.40833333329437504,0.35510688825149095,0.30637636074218577,0.3148148147767489,0.3465703972044208,0.38723404260534183,0.5336225596066271,0.3630136986344999,0.4176610978520286
0.34426229508196726,0.2627737226085567,0.3804347826086957,0.2777777777777778,0.14553990605633804,0.32673267326732675,0.2992125984251969,0.24242424242424243,0.3163841807127262,0.21518987341772153,0.3125,0.208955223880597,0.30434782608695654,0.174496644295302,0.3793103448275862,0.38202247191011235,0.41256038647342996,0.3383084576620628,0.3954659949622167,0.36930455635491616,0.24366706876210092,0.35972850678733037,0.5294117647058824,0.36875000004734376,0.35510688825149095,0.30171073088212574,0.30246913588717417,0.3249097473832059,0.38297872337166144,0.5184381779159707,0.3835616438398386,0.41527446300715987
0.2254098360655738,0.25547445260908946,0.2934782608695652,0.3333333333333333,0.16431924887323943,0.2475247524752475,0.25984251968503935,0.2828282828282829,0.27118644071502446,0.2784810126582279,0.3125,0.26865671641791045,0.28260869565217395,0.2348993288590604,0.3275862068965517,0.33707865168539325,0.3922705314009661,0.30348258701269776,0.38539042821158687,0.37649880095923266,0.20627261755605386,0.3416289592760181,0.5339366515837105,0.34791666654890624,0.34560570069748253,0.30793157081995604,0.29938271607218786,0.3357400722938133,0.34893617026817575,0.44034707163207404,0.4041095890451773,0.41527446300715987
0.4180327868852459,0.25547445260908946,0.3152173913043478,0.3,0.19248826295774651,0.3564356435643565,0.2047244094488189,0.32323232323232326,0.3446327683384085,0.25316455696202533,0.203125,0.208955223880597,0.21739130434782608,0.2684563758389262,0.3275862068965517,0.34831460674157305,0.36908212560386466,0.2819237148717854,0.3576826196473552,0.37170263788968827,0.17973462008938645,0.3076923076923077,0.502262443438914,0.32916666655031246,0.3479809975859846,0.30793157081995604,0.2808641975526406,0.31768953063172983,0.29787234048528755,0.442516268942081,0.39726027404522424,0.3985680190930787
0.4508196721311476,0.3138686130427833,0.3369565217391304,0.3333333333333333,0.2535211267605634,0.38613861386138615,0.2913385826771654,0.36363636363636365,0.5254237288376903,0.2974683544303798,0.328125,0.2537313432835821,0.4347826086956522,0.22818791946308722,0.29310344827586204,0.41573033707865165,0.38550724637681155,0.2686567163633326,0.3324937027707809,0.33812949640287776,0.17490952955865557,0.3190045248868778,0.45022624434389136,0.3395833332995313,0.38479809989220887,0.3188180404312213,0.29938271607218786,0.30685920572112235,0.3106382979310096,0.44034707163207404,0.36986301363445295,0.38424821002386633
0.5368852459016393,0.3430656934786084,0.4130434782608695,0.5333333333333333,0.26760563380281693,0.40594059405940597,0.36220472440944884,0.393939393939394,0.4915254237546682,0.2721518987341772,0.234375,0.23880597014925373,0.3913043478260869,0.20805369127516776,0.396551724137931,0.41573033707865165,0.4077294685990338,0.2653399668605975,0.33753148614609574,0.32613908872901687,0.19300361882272016,0.3416289592760181,0.423076923076923,0.3458333332990625,0.4358669835294458,0.3203732503223662,0.30246913588717417,0.29241877265138344,0.3234042553767316,0.4295010845614316,0.37671232883988554,0.39618138424821003
0.42622950819672134,0.4890510947818211,0.34782608695652173,0.5222222222222223,0.26291079816901414,0.4752475247524753,0.5039370078740157,0.48484848484848486,0.5367231637523701,0.22784810126582275,0.28125,0.4626865671641791,0.5217391304347826,0.21476510067114093,0.41379310344827586,0.5056179775280898,0.44830917874396137,0.2868988392502661,0.3753148614609572,0.35491606714628304,0.21712907111449264,0.35746606334841635,0.3846153846153846,0.39583333329531245,0.48456057006440384,0.3203732503223662,0.3148148147767489,0.3501805053635522,0.3574468084802173,0.4229934923711069,0.39726027404522424,0.3914081145584725
0.37704918032786894,0.6788321167387713,0.3804347826086957,0.43333333333333335,0.3051643192957747,0.4752475247524753,0.44881889763779526,0.5555555555555556,0.5706214688353922,0.2784810126582279,0.375,0.5223880597014926,0.4347826086956522,0.2348993288590604,0.5172413793103449,0.48314606741573035,0.4676328502415459,0.3383084576620628,0.3677581863979849,0.40767386091127106,0.24728588661491385,0.39140271493212675,0.44343891402714936,0.46041666654046876,0.5380047505901427,0.33592534998031687,0.32716049385150886,0.4259927797378045,0.38297872337166144,0.442516268942081,0.424657534250516,0.4176610978520286
0.3319672131147541,0.9270072991294155,0.5108695652173914,0.4666666666666667,0.44131455394366204,0.5445544554455445,0.36220472440944884,0.5555555555555556,0.5254237288376903,0.2974683544303798,0.4375,0.7164179104477612,0.3913043478260869,0.16778523489932884,0.6206896551724138,0.42696629213483145,0.5033816425120773,0.4344941957289424,0.3879093198992444,0.42925659472422073,0.283474065143043,0.4434389140271493,0.4977375565610859,0.5166666665362499,0.5914489311158818,0.3405909798403769,0.35185185181584355,0.5342960288438791,0.4042553190294251,0.4208242950610999,0.4828767122638159,0.44868735083532213
0.3729508196721312,0.6423357663034791,0.4782608695652174,0.48888888888888893,0.2159624412676056,0.5346534653465346,0.3464566929133859,0.6161616161616162,0.6158192090025855,0.2911392405063291,0.359375,0.4925373134328358,0.6521739130434783,0.2684563758389262,0.46551724137931033,0.5168539325842696,0.48309178743961356,0.5870646765860994,0.4332493702770781,0.46522781774580346,0.34740651381575754,0.4864253393665159,0.5429864253393666,0.5770833332817188,0.6484560570812622,0.3499222395604972,0.38271604941015086,0.6028880866832619,0.48936170217111824,0.4208242950610999,0.5102739726745872,0.4653937947494033
0.45491803278688525,0.7518248173903778,0.5978260869565217,0.7666666666666667,0.1267605633802817,0.6039603960396039,0.49606299212598426,0.49494949494949503,0.6553672315429475,0.34177215189873417,0.46875,1.0,0.5217391304347826,0.21476510067114093,0.46551724137931033,0.5168539325842696,0.46473429951690814,0.6616915422633103,0.46599496221662473,0.498800959232614,0.3377563329352367,0.5203619909502263,0.5588235294117647,0.6041666665296874,0.6757719716197015,0.36080870917176244,0.4104938271894718,0.7833935017878508,0.5063829785952014,0.41648590018078213,0.544520547879832,0.4868735083532219
0.4385245901639345,0.9562043795652405,0.6956521739130435,0.5666666666666667,0.08450704225352113,0.7326732673267327,0.40157480314960625,0.5353535353535354,0.728813559335823,0.31645569620253167,0.34375,0.791044776119403,0.5,0.2550335570469799,0.603448275862069,0.48314606741573035,0.44541062801932363,0.7545605305786987,0.5088161209068011,0.5491606714628299,0.30156815440710755,0.5656108597285069,0.5972850678733032,0.6333333332775,0.7256532067057988,0.3716951787830276,0.43209876552400545,0.9169675090908783,0.5276595745082844,0.4316702818714386,0.5856164382905095,0.5083532219570406
0.36475409836065575,0.6715328467393041,0.6304347826086957,0.4666666666666667,0.24882629112676058,0.594059405940594,0.16535433070866143,0.6363636363636365,0.6327683615440965,0.34177215189873417,0.359375,0.7164179104477612,0.4782608695652174,0.28859060402684567,0.46551724137931033,0.41573033707865165,0.44830917874396137,0.8606965174025396,0.5894206549118388,0.5587529976019185,0.25572979499845766,0.6244343891402715,0.5678733031674209,0.6645833332751563,0.745843230364955,0.3996889579433883,0.4475308642285664,0.9783393501787853,0.5191489360409235,0.4555314533227305,0.5958904108931788,0.5035799522673031
0.459016393442623,0.47445255478288667,0.48913043478260876,0.4666666666666667,0.4225352112676056,0.5742574257425742,0.1889763779527559,0.5252525252525253,0.5480225988365413,0.2974683544303798,0.5625,0.6119402985074627,0.6304347826086957,0.24161073825503357,0.41379310344827586,0.5168539325842696,0.44541062801932363,0.85903814277555,0.6473551637279598,0.5659472422062352,0.241254523587206,0.6515837104072398,0.48642533936651583,0.658333333275625,0.7410926365879509,0.40435458780344846,0.4845679012676611,1.0000000000000002,0.5574468083780896,0.45770065063273746,0.5753424656878401,0.4892601431980907
0.46721311475409844,0.5547445254339601,0.5434782608695652,0.4555555555555556,0.24882629112676058,0.594059405940594,0.40157480314960625,0.44444444444444453,0.49717514121200806,0.2911392405063291,0.4375,0.26865671641791045,0.5,0.2483221476510067,0.3275862068965517,0.48314606741573035,0.4753623188405798,0.7562189054544444,0.6423173803526449,0.5659472422062352,0.23642943305647512,0.658371040723982,0.43665158371040724,0.6354166665273437,0.7351543942598073,0.4027993779123036,0.4845679012676611,0.8916967508939254,0.5787234042911725,0.48373101939403634,0.5171232876745402,0.5083532219570406
0.44672131147540983,0.48175182478235395,0.4782608695652174,0.4555555555555556,0.23474178408450708,0.5841584158415841,0.4645669291338582,0.5353535353535354,0.4576271186716461,0.2721518987341772,0.390625,0.3283582089552239,0.4782608695652174,0.2348993288590604,0.3620689655172414,0.47191011235955055,0.4975845410628019,0.7363184079405214,0.6574307304785895,0.5587529976019185,0.24487334144001888,0.671945701357466,0.45248868778280543,0.6187500000285938,0.7019002376070012,0.39813374805224344,0.4907407407124485,0.8519855596272335,0.5446808509323675,0.4728850325836977,0.49657534246920154,0.5011933174224344
0.45491803278688525,0.44525547434706164,0.40217391304347827,0.4555555555555556,0.12206572774647886,0.5643564356435643,0.4330708661417323,0.5555555555555556,0.3785310734214306,0.310126582278481,0.359375,0.31343283582089554,0.4347826086956522,0.21476510067114093,0.3793103448275862,0.550561797752809,0.4956521739130435,0.6749585407717631,0.6297229219143577,0.4916067146282974,0.2726176115846043,0.6674208144796381,0.44343891402714936,0.6312500000276563,0.643705463304258,0.39035769822326805,0.4691358025631001,0.6859205775923837,0.5276595745082844,0.4728850325836977,0.47945205486657916,0.4916467780429595
0.36885245901639346,0.48175182478235395,0.4782608695652174,0.4444444444444444,0.11267605633802819,0.5643564356435643,0.4409448818897638,0.42424242424242425,0.38983050850560186,0.32911392405063294,0.328125,0.3283582089552239,0.5434782608695652,0.22147651006711408,0.43103448275862066,0.5056179775280898,0.49951690821256045,0.5588723051909608,0.561712846347607,0.46762589928057563,0.28226779264606594,0.6289592760180995,0.45248868778280543,0.608333333279375,0.5724465557940882,0.3934681181921833,0.46604938274811375,0.5740072203271775,0.536170212720326,0.4620390455130552,0.44520547945585476,0.5059665871121718
0.27049180327868855,0.43795620434759447,0.532608695652174,0.5,0.2018779342253521,0.40594059405940597,0.3385826771653543,0.38383838383838387,0.33333333325423725,0.2468354430379747,0.390625,0.4925373134328358,0.4782608695652174,0.22147651006711408,0.43103448275862066,0.5280898876404494,0.5004830917874397,0.5157545606603797,0.5264483627204031,0.4628297362110313,0.24728588661491385,0.6221719457013576,0.5316742081447964,0.5562500000332813,0.5095011877143409,0.3701399688918826,0.47222222219290116,0.5198555957741402,0.536170212720326,0.44034707163207404,0.43835616445590164,0.5250596658711217
0.2991803278688525,0.49635036500026647,0.3913043478260869,0.4444444444444444,0.1314553990140845,0.45544554455445546,0.24409448818897636,0.30303030303030304,0.3446327683384085,0.2468354430379747,0.25,0.373134328358209,0.30434782608695654,0.2483221476510067,0.3448275862068965,0.42696629213483145,0.45603864734299515,0.5074626865304077,0.5365239294710328,0.4700239808153478,0.19059107364782518,0.583710407239819,0.5746606334841629,0.5104166665367187,0.46674584329374985,0.3576982892028472,0.4104938271894718,0.4620938628453649,0.4723404254917158,0.442516268942081,0.424657534250516,0.5274463007159905
0.30327868852459017,0.44525547434706164,0.4782608695652174,0.5222222222222223,0.16901408450704225,0.33663366336633666,0.2755905511811023,0.35353535353535354,0.2881355932565355,0.20253164556962025,0.265625,0.35820895522388063,0.30434782608695654,0.1879194630872483,0.3793103448275862,0.43820224719101125,0.4164251207729468,0.4941956882707111,0.5012594458438288,0.46762589928057563,0.16043425814740392,0.5520361990950227,0.5294117647058824,0.49166666653812496,0.4228028503220192,0.33592534998031687,0.3765432099653635,0.48375451266657976,0.4340425531545496,0.4229934923711069,0.4349315068531854,0.5155131264916468
0.4713114754098361,0.47445255478288667,0.4782608695652174,0.4444444444444444,0.18309859154929578,0.4158415841584159,0.2834645669291339,0.3434343434343435,0.35593220342257975,0.1962025316455696,0.25,0.4328358208955224,0.4347826086956522,0.22818791946308722,0.3103448275862069,0.41573033707865165,0.3826086956521739,0.4859038143894953,0.5012594458438288,0.48201438848920874,0.1435464415612573,0.49547511312217196,0.47511312217194573,0.45208333329109374,0.40142517811172357,0.3172628305400763,0.3487654321860425,0.5090252708635328,0.425531914942508,0.4208242950610999,0.424657534250516,0.5083532219570406
0.46311475409836067,0.46715328456444133,0.5434782608695652,0.3888888888888889,0.16431924887323943,0.40594059405940597,0.2834645669291339,0.31313131313131315,0.33898305088106867,0.25949367088607594,0.34375,0.26865671641791045,0.4782608695652174,0.22818791946308722,0.3103448275862069,0.47191011235955055,0.38647342995169087,0.4925373133949655,0.5188916876574308,0.47961630695443647,0.15922798546948597,0.46153846153846156,0.4321266968325792,0.4020833332948438,0.39311163910885466,0.3048211508510409,0.3456790123710562,0.49819494595292524,0.4340425531545496,0.4251626896811138,0.41095890404513036,0.4797136038186158
0.3319672131147541,0.40875912413074755,0.4565217391304348,0.39999999999999997,0.19248826295774651,0.46534653465346537,0.3779527559055118,0.5151515151515151,0.44067796613013505,0.310126582278481,0.46875,0.373134328358209,0.4565217391304348,0.2751677852348993,0.43103448275862066,0.49438202247191015,0.408695652173913,0.4892205638922304,0.5340050377833754,0.46762589928057563,0.1724969843837606,0.42533936651583715,0.38687782805429866,0.42083333329343753,0.40380047521400236,0.30015552099098075,0.3734567901503772,0.5090252708635328,0.41702127647514714,0.442516268942081,0.41095890404513036,0.47255369928400953
0.4918032786885246,0.4014598539123022,0.4782608695652174,0.5222222222222223,0.28169014084507044,0.5346534653465346,0.45669291338582674,0.4545454545454546,0.502824858669348,0.34810126582278483,0.46875,0.35820895522388063,0.6086956521739131,0.26174496644295303,0.3275862068965517,0.5393258426966292,0.4231884057971015,0.482587064638004,0.5163727959697734,0.446043165467626,0.1700844390279247,0.43891402714932126,0.3981900452488688,0.4354166665423437,0.43942992875531056,0.3250388801824263,0.38888888885493816,0.4765342961317104,0.44255319136659127,0.4555314533227305,0.39041095883979166,0.4653937947494033
0.5573770491803279,0.45985401456497416,0.48913043478260876,0.5555555555555556,0.28638497647887323,0.5445544554455445,0.5039370078740157,0.4747474747474748,0.5141242937535192,0.3607594936708861,0.515625,0.4626865671641791,0.6521739130434783,0.30201342281879195,0.3793103448275862,0.595505617977528,0.4685990338164251,0.46102819249709165,0.5365239294710328,0.4628297362110313,0.20868516291188977,0.4570135746606335,0.4592760180995475,0.47083333328968746,0.47505938251039553,0.35303265934278705,0.4413580247837791,0.49819494595292524,0.5106382978288818,0.4728850325836977,0.39726027404522424,0.4892601431980907
0.6270491803278688,0.4890510947818211,0.5760869565217391,0.6777777777777778,0.3098591549295775,0.5742574257425742,0.5354330708661418,0.5353535353535354,0.5480225988365413,0.37341772151898733,0.5,0.3880597014925373,0.5652173913043479,0.348993288590604,0.5172413793103449,0.5617977528089888,0.5285024154589372,0.46434494199982673,0.5390428211586902,0.4700239808153478,0.2388419782313701,0.504524886877828,0.5248868778280543,0.508333333286875,0.5296912113734971,0.3950233280833282,0.48765432108264745,0.5054151624877947,0.5617021276117701,0.5249457701062954,0.424657534250516,0.522673031026253
