"구분(1)",구분(2),구분(3),구분(4),2016.01,2016.02,2016.03,2016.04,2016.05,2016.06,2016.07,2016.08,2016.09,2016.10,2016.11,2016.12
"도시대기",서울,중구,중구,48,44,58,69,56,45,34,37,42,30**,51,47
"도시대기",서울,종로구,종로구,50,46,63,67,53,44,30,31,32*,37,50,48
"도시대기",서울,중랑구,중랑구,51,48,64,77,60,45,34,36,39,40,57,50
"도시대기",서울,동대문구,동대문구,52,48,66,76,60,45,32,34,37,38,54,52
"도시대기",서울,은평구,은평구,47,43,63,69,55,47,33,31,38,39,52,47
"도시대기",서울,마포구,마포구,41,37,63,68,56,48,35,36,37,38,49,45
"도시대기",서울,영등포구,영등포구,58,52,79,73,67,54,38,41,44,45,59,50
"도시대기",서울,동작구,동작구,44,38,61,69,51,41,28,29,35*,34,46,43
"도시대기",서울,관악구,관악구,49,45,62,66,55,50,38,38,40,39,50,45
"도시대기",서울,강남구,강남구,53,48,67,78,55,46,34,38,42,41,58,51
"도시대기",서울,금천구,금천구,48,43,61,64,50,45,33,34,34,32,47,43
"도시대기",서울,강동구,강동구,56,52,68,77,62,47,34,37,40,43,62,55
"도시대기",서울,강북구,강북구,47,41,58,62,48,41,32,27,29,31,47,41
"도시대기",서울,성북구,성북구,50,44,61,73,59,44,36,38,41,40,63**,48
"도시대기",서울,용산구,용산구,41,38,54,58,49,43,35,34,35,33,45,43
"도시대기",서울,광진구,광진구,54,49,67,68,55,48,30,35,34,36,52,47
"도시대기",서울,성동구,성동구,52,52,71,81,63,50,34,36,39,39,56,50
"도시대기",서울,도봉구,도봉구,49,44,61,71,56,41,32,33,35,36,53,49
"도시대기",서울,서대문구,서대문구,52,46,68,75,58,46,34,35,37,37,56,53
"도시대기",서울,구로구,구로구,46,41,67,79,61,51*,37,41,41,40,53,50
"도시대기",서울,서초구,서초구,56,46,68,76,62,44,34,32,39,40,54,50
"도시대기",서울,강서구,강서구,51,48,70,76,59,49,35,39,40,41,53,51
"도시대기",서울,송파구,송파구,48,45,61,69,55,42,30,30,36,36,50,45
"도시대기",서울,양천구,양천구,54,48,65,66,51,47,33,33,34,39,49,47
"도시대기",서울,노원구,노원구,47,40,55,56,44,37,29,25,29,34,46,45
"도시대기",부산,중구,광복동,45,48,52,63,55,33,28,34,32,36,50,44
"도시대기",부산,남구,대연동,40,42,45,59,53,44,33,38,36,41,48,44
"도시대기",부산,사상구,학장동,60,57,60,65,58,40,32,40,35,42,61,60
"도시대기",부산,북구,덕천동,40,41,46,53,47,43,33,36,39,35,44,40
"도시대기",부산,사하구,장림동,68,59,58,66,63,40,26,33,34,42,66,66
"도시대기",부산,부산진구,전포동,43,44,46,55,42,37,31,34,30,32,44,39
"도시대기",부산,연제구,연산동,46,48,56,64,56,43,31,46,45,35,44,48
"도시대기",부산,영도구,태종대,39,42,48,62,56,35,24,32,33,34,41,35
"도시대기",부산,금정구,청룡동,54,51,59,58,59,39,28,32,45,42,52,46
"도시대기",부산,금정구,부곡동,38,42,47,55,46,33,25,34,32,33,44,35
"도시대기",부산,해운대구,좌동,36,41,49,60,58,41*,29,34,34,37,46,39
"도시대기",부산,강서구,대저동,48,47,55,61,53,44,28,36,39,41,56,55
"도시대기",부산,강서구,녹산동,50,51,57,70,56,42,31,32,36,39,53,51
"도시대기",부산,기장군,기장읍,36,37,44,55,52,40*,27,40,38,36,42,35
"도시대기",부산,기장군,용수리,40,41,47,51,43,37,29,32,31,33,45,38
"도시대기",부산,수영구,광안동,48,54,52,57,52,38,36,44,42,40,41,32
"도시대기",부산,동래구,명장동,49,50,57,65,51,34,27,42,39,43,60,56
"도시대기",부산,동구,수정동,37,40,49,60,52,42,29,37,32,34,42,36
"도시대기",부산,서구,대신동,39,37,53*,54,47,38,27,35,31,33,46,41
"도시대기",대구,중구,수창동,49,45,50,62,49,38,29,27,30,34*,-,39**
"도시대기",대구,서구,이현동,46,44,53,55,46,40,34,29,33,36,-,39**
"도시대기",대구,남구,대명동,42,37,46,49,42,38,27,25,31,27**,-,33**
"도시대기",대구,북구,노원동,54,52,60,72,58,46,33,29,34,42,59,53
"도시대기",대구,북구,태전동,62,60,68,75,60,46,36,37,42,41,58,52
"도시대기",대구,동구,신암동,48,42,47,52,40,36,27,24,28,29,46,45
"도시대기",대구,동구,서호동,57,45,53,65,53,39,28,28,41,42,67,65
"도시대기",대구,수성구,만촌동,41,35,42,48,42,34,29,28,30,31,48,42
"도시대기",대구,수성구,지산동,56,54,59,67,51,37,26,24,31,33,52,47
"도시대기",대구,달서구,호림동,48,51,52,55,45,36,28,28,34,33,44,38
"도시대기",대구,달성군,현풍면,37,37,43,58,45,34,26,27,31,34,45,37
"도시대기",인천,중구,신흥,51,46,63,83,78,67,39,38,58,55,69,68
"도시대기",인천,중구,운서,43,41,60,67,52,35,27,29,34,33,43,36
"도시대기",인천,동구,송림,48,46,66,74,57,43,28,27,33,37,50,50**
"도시대기",인천,남동구,구월동,63,59,89,94,72,58,30,26,34,39,54,50
"도시대기",인천,남동구,고잔,58,55,73,78,68,54,40,36,38,38,48,44
"도시대기",인천,남동구,논현,51,49,67,73,54,47,39,43,45,46,52,47
"도시대기",인천,남구,숭의,59,53,72,81,69,60,45,39,41,41,52,48
"도시대기",인천,부평구,부평,34,40,62,70,57,44,35,41,52,46,58,52
"도시대기",인천,서구,연희,45,42,58,58,42,39,34,41,34,31,44,42
"도시대기",인천,서구,석남,42,40,61,65,50,46,33,39,31,37,60,53
"도시대기",인천,서구,검단,39,38,57,68,55,45,34,39,42,45,58,47*
"도시대기",인천,서구,원당,42,40,59,70,56,47,35,29,35,39,55,32
"도시대기",인천,계양구,계산,59,56,76,78,63,55,26,53,49,55,73,53
"도시대기",인천,강화군,송해,47,41,56,55,45,36,30,31,35,37,49,34
"도시대기",인천,연수구,동춘,44,42,58,60,45,49,44,47,51,53,62,48
"도시대기",광주,동구,서석동,32,39,47,62,48,33,25,20*,28,30,43,41
"도시대기",광주,서구,농성동,43,47,53,60,44,30,19,25,25,27,41,41
