"구분(1)",구분(2),구분(3),구분(4),2013.01,2013.02,2013.03,2013.04,2013.05,2013.06,2013.07,2013.08,2013.09,2013.10,2013.11,2013.12
"도시대기",서울,중구,서소문동,56,39,49,51,56,40,35,36,28,30,43,54
"도시대기",서울,종로구,효제동,62,44,56,54,58,41,36,36,29,30,42,51
"도시대기",서울,중랑구,면목동,70,47,61,53,54,39,34,35,27,27,41,56
"도시대기",서울,동대문구,용두동,66,46,57,54,56,40,35,35,29,30,42,57
"도시대기",서울,은평구,불광동,59,43,53,52,56,39,34,36,28,27,41,54
"도시대기",서울,마포구,대흥동,68,47,58,56,60,42,35,37,30,31,45,59
"도시대기",서울,영등포구,당산동,68,49,58,53,56,42,34,36,30,30,44,56
"도시대기",서울,동작구,사당동,66,43,52,50,52,39,32,32,24,26,36,46
"도시대기",서울,관악구,신림동,60,43,54,53,56,42,35,39,31,32,46,58
"도시대기",서울,강남구,대치동,67,47,59,55,57,42,37,37,30,29,44,55
"도시대기",서울,금천구,시흥동,66,46,55,52,55,43,34,36,29,29,42,51
"도시대기",서울,강동구,천호동,62,42,54,50,53,38,33,32,26,28,42,55
"도시대기",서울,강북구,번동,64,45,56,52,58,38,35,36,29,30,43,58
"도시대기",서울,성북구,길음동,59,40,50,47,53,37,34,34,27,27,37,51
"도시대기",서울,용산구,한남동,60,43,51,50,54,40,35,36,28,30,43,55
"도시대기",서울,광진구,구의동,65,44,59,54,57,41,35,35,27,30,46,59
"도시대기",서울,성동구,성수동,66,46,59,52,53,39,31,32,27,28,42,55
"도시대기",서울,도봉구,쌍문동,61,41,52,49,55,37,33,35,27,27,41,56
"도시대기",서울,서대문구,남가좌동,60,42,52,52,55,39,34,35,27,27,42,52
"도시대기",서울,구로구,구로동,65,48,59,57,58,44,35,36,30,32,45,56
"도시대기",서울,서초구,반포동,65,47,57,53,55,41,33,34,28,29,44,57
"도시대기",서울,강서구,화곡동,64,46,54,52,56,42,34,34,30,32,45,58
"도시대기",서울,송파구,방이동,58,40,54,50,54,38,33,32,25,29,42,52
"도시대기",서울,양천구,신정동,67,50,59,55,56,42,33,33,29,31,46,59
"도시대기",서울,노원구,상계동,73,45,56,50,55,38,35,36,27,28,40,56
"도시대기",부산,중구,광복동,59,50,71,52,63,48,45,49,32,39,48,56
"도시대기",부산,남구,대연동,50,39,60,46,59,45,50,51,35,41,43,45
"도시대기",부산,사상구,학장동,79,65,78,63,76,56,56,55,41,49,59,59
"도시대기",부산,북구,덕천동,55,45,62,49,68,55,56,56,42,42,45,42
"도시대기",부산,사하구,장림동,85,72,80,65,80,61,55,61,49,54,66,73
"도시대기",부산,부산진구,전포동,50,42,60,44,55,42,44,47,31,40,43,46
"도시대기",부산,연제구,연산동,62,50,78,54,70,44,41,38,26,38,43,49
"도시대기",부산,영도구,태종대,58,51,71,61,64,47,47,52,39,49,52,57
"도시대기",부산,금정구,청룡동,47,41,61,44,58,45,41,49,39,42,46,53
"도시대기",부산,금정구,부곡동,40,33,53,38,57,41,41,46,32,37,30,35
"도시대기",부산,해운대구,좌동,43,34,52,37,45,33,37,38,21,24,29,30
"도시대기",부산,강서구,대저동,74,62,78,57,72,52,47,50,38,44,53,61
"도시대기",부산,강서구,녹산동,62,52,74,59,70,55,53,53,48,50,55,53
"도시대기",부산,기장군,기장읍,39,32,49,36,45,29,32,31,22,26,31,33
"도시대기",부산,기장군,용수리,75,64,90,67,84,80,79,41,22,24,25,28
"도시대기",부산,수영구,광안동,39,32,49,37,48,33,34,36,25,25,29,33
"도시대기",부산,동래구,명장동,53,44,67,48,63,48,49,52,32,35,42,49
"도시대기",부산,동구,수정동,45,38,59,43,57,41,49,52,36,40,44,49
"도시대기",부산,서구,대신동,45,38,55,39,49,32,33,33,22,26,33,37
"도시대기",대구,중구,수창동,66,47,59,42,50,39,31,38,30,36,44,50
"도시대기",대구,서구,이현동,75,58,71,48,58,47,43,51,37,40,47,49
"도시대기",대구,남구,대명동,52,39,49,35,41,41,27,38,27,28,34,37
"도시대기",대구,북구,노원동,96,72,88,69,71,66,45,53,44,51,53,56
"도시대기",대구,북구,태전동,60,46,60,45,54,43,30,35,26,32,40,46
"도시대기",대구,동구,신암동,54,40,45,36,41,40,30,36,26,31,39,43
